"","county","total_cases","total_cases_perc","total_deaths","total_deaths_perc","population","lon","lat","group"
"84","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.237487792969,44.5531959533691,2
"85","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.22029876709,44.5417404174805,2
"86","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.203117370605,44.438606262207,2
"87","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.226036071777,44.4156875610352,2
"88","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.214576721191,44.3985023498535,2
"89","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.237487792969,44.3755836486816,2
"90","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.214576721191,44.3583946228027,2
"91","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.237487792969,44.318286895752,2
"92","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.214576721191,44.306827545166,2
"93","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.203117370605,44.2896385192871,2
"94","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.420837402344,44.2896385192871,2
"95","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.426574707031,44.2724494934082,2
"96","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.741691589355,44.2781791687012,2
"97","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.741691589355,44.306827545166,2
"98","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.770347595215,44.312557220459,2
"99","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.764610290527,44.3297462463379,2
"100","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.707321166992,44.3297462463379,2
"101","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.690124511719,44.3412017822266,2
"102","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.690124511719,44.3698501586914,2
"103","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.707321166992,44.3698501586914,2
"104","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.707321166992,44.4156875610352,2
"105","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.58699798584,44.4214210510254,2
"106","Benton",16301,0.175179736279325,71,0.000763006028822284,93053,-123.58699798584,44.7136268615723,2
"107","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.847877502441,45.2579383850098,3
"108","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.853614807129,45.3037757873535,3
"109","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.836418151855,45.3037757873535,3
"110","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.842155456543,45.3381500244141,3
"111","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.796310424805,45.343879699707,3
"112","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.790588378906,45.3266944885254,3
"113","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.733291625977,45.3266944885254,3
"114","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.733291625977,45.4183654785156,3
"115","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.658805847168,45.4183654785156,3
"116","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.65308380127,45.4470138549805,3
"117","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.630157470703,45.4527397155762,3
"118","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.022819519043,45.4527397155762,3
"119","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.810821533203,45.4527397155762,3
"120","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.799362182617,45.4412841796875,3
"121","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.764991760254,45.4183654785156,3
"122","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.764991760254,45.3954467773438,3
"123","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.724884033203,45.3897171020508,3
"124","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.696243286133,45.3725280761719,3
"125","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.701965332031,45.3266944885254,3
"126","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.684776306152,45.3037757873535,3
