"","date","county","population","cases","cases_per_pop","deaths","deaths_per_pop"
"9601",2020-12-25,"Clackamas",418187,9476,0.0226597192165228,113,0.000270214042999902
"9602",2020-12-25,"Clatsop",40224,518,0.0128778838504375,3,7.4582338902148e-05
"9603",2020-12-25,"Columbia",52354,785,0.0149940787714406,12,0.000229208847461512
"9604",2020-12-25,"Coos",64487,691,0.0107153379750958,6,9.30420084668228e-05
"9605",2020-12-25,"Crook",24404,415,0.0170054089493526,7,0.000286838223242091
"9606",2020-12-25,"Curry",22925,264,0.011515812431843,3,0.000130861504907306
"9607",2020-12-25,"Deschutes",197692,3733,0.0188829087671732,21,0.000106225846265909
"9608",2020-12-25,"Douglas",110980,1342,0.0120922688772752,37,0.000333393404216976
"9609",2020-12-25,"Gilliam",1912,33,0.0172594142259414,1,0.000523012552301255
"9610",2020-12-25,"Grant",7199,168,0.0233365745242395,1,0.000138908181691902
"9611",2020-12-25,"Harney",7393,129,0.0174489381847694,1,0.000135263086703639
"9612",2020-12-25,"Hood River",23382,763,0.0326319390984518,11,0.000470447352664443
"9613",2020-12-25,"Jackson",220944,5551,0.0251240133246433,64,0.000289666159750887
"9614",2020-12-25,"Jefferson",24658,1345,0.054546191905264,16,0.000648876632330278
"9615",2020-12-25,"Josephine",87487,1060,0.0121160858184645,20,0.000228605392801216
"9616",2020-12-25,"Klamath",68238,1743,0.0255429526070518,16,0.000234473460535186
"9617",2020-12-25,"Lake",7869,189,0.0240182996568814,4,0.000508323802262041
"9618",2020-12-25,"Lane",382067,6527,0.0170833911329688,85,0.000222474068684288
"9619",2020-12-25,"Lincoln",49962,839,0.0167927624994996,17,0.000340258596533365
"9620",2020-12-25,"Linn",129749,2502,0.019283385613762,32,0.000246630031830688
"9621",2020-12-25,"Malheur",30571,2824,0.0923751267541134,50,0.00163553694677963
"9622",2020-12-25,"Marion",347818,13101,0.0376662507403297,206,0.000592263770132656
"9623",2020-12-25,"Morrow",11603,787,0.0678272860467121,8,0.000689476859432905
"9624",2020-12-25,"Multnomah",812855,24293,0.0298860190316846,387,0.00047609967337348
"9625",2020-12-25,"Polk",86085,1831,0.0212696753209038,25,0.000290410640645873
"9626",2020-12-25,"Sherman",1780,31,0.0174157303370787,0,0
"9627",2020-12-25,"Tillamook",27036,279,0.0103195739014647,0,0
"9628",2020-12-25,"Umatilla",77950,5342,0.068531109685696,56,0.000718409236690186
"9629",2020-12-25,"Union",26835,967,0.0360350288801938,13,0.0004844419601267
"9630",2020-12-25,"Wallowa",7208,76,0.0105438401775805,3,0.000416204217536071
"9631",2020-12-25,"Wasco",26682,835,0.0312945056592459,22,0.000824525897608875
"9632",2020-12-25,"Washington",601592,15158,0.0251964786765781,140,0.000232715860583252
"9633",2020-12-25,"Wheeler",1332,16,0.012012012012012,0,0
"9634",2020-12-25,"Yamhill",107100,2523,0.0235574229691877,35,0.000326797385620915
"9635",2020-12-26,"Baker",16124,431,0.0267303398660382,5,0.000310096750186058
"9636",2020-12-26,"Benton",93053,1293,0.0138953069755946,11,0.000118212201648523
"9637",2020-12-26,"Clackamas",418187,9476,0.0226597192165228,113,0.000270214042999902
"9638",2020-12-26,"Clatsop",40224,518,0.0128778838504375,3,7.4582338902148e-05
"9639",2020-12-26,"Columbia",52354,799,0.015261489093479,12,0.000229208847461512
"9640",2020-12-26,"Coos",64487,690,0.0106998309736846,6,9.30420084668228e-05
"9641",2020-12-26,"Crook",24404,429,0.0175790853958367,7,0.000286838223242091
"9642",2020-12-26,"Curry",22925,264,0.011515812431843,3,0.000130861504907306
"9643",2020-12-26,"Deschutes",197692,3801,0.0192268781741295,21,0.000106225846265909
"9644",2020-12-26,"Douglas",110980,1351,0.0121733645701928,37,0.000333393404216976
"9645",2020-12-26,"Gilliam",1912,33,0.0172594142259414,1,0.000523012552301255
"9646",2020-12-26,"Grant",7199,168,0.0233365745242395,1,0.000138908181691902
"9647",2020-12-26,"Harney",7393,130,0.017584201271473,1,0.000135263086703639
"9648",2020-12-26,"Hood River",23382,769,0.0328885467453597,11,0.000470447352664443
"9649",2020-12-26,"Jackson",220944,5551,0.0251240133246433,64,0.000289666159750887
"9650",2020-12-26,"Jefferson",24658,1378,0.0558844999594452,16,0.000648876632330278
"9651",2020-12-26,"Josephine",87487,1059,0.0121046555488244,20,0.000228605392801216
"9652",2020-12-26,"Klamath",68238,1743,0.0255429526070518,16,0.000234473460535186
"9653",2020-12-26,"Lake",7869,189,0.0240182996568814,4,0.000508323802262041
"9654",2020-12-26,"Lane",382067,6617,0.0173189519115757,85,0.000222474068684288
"9655",2020-12-26,"Lincoln",49962,839,0.0167927624994996,17,0.000340258596533365
"9656",2020-12-26,"Linn",129749,2524,0.0194529437606456,32,0.000246630031830688
"9657",2020-12-26,"Malheur",30571,2824,0.0923751267541134,50,0.00163553694677963
"9658",2020-12-26,"Marion",347818,13104,0.0376748759408656,206,0.000592263770132656
"9659",2020-12-26,"Morrow",11603,793,0.0683443936912867,8,0.000689476859432905
"9660",2020-12-26,"Multnomah",812855,24471,0.0301050002768021,387,0.00047609967337348
"9661",2020-12-26,"Polk",86085,1831,0.0212696753209038,25,0.000290410640645873
"9662",2020-12-26,"Sherman",1780,31,0.0174157303370787,0,0
"9663",2020-12-26,"Tillamook",27036,288,0.0106524633821571,0,0
"9664",2020-12-26,"Umatilla",77950,5379,0.0690057729313663,56,0.000718409236690186
"9665",2020-12-26,"Union",26835,967,0.0360350288801938,13,0.0004844419601267
"9666",2020-12-26,"Wallowa",7208,76,0.0105438401775805,3,0.000416204217536071
"9667",2020-12-26,"Wasco",26682,835,0.0312945056592459,22,0.000824525897608875
"9668",2020-12-26,"Washington",601592,15158,0.0251964786765781,140,0.000232715860583252
"9669",2020-12-26,"Wheeler",1332,16,0.012012012012012,0,0
"9670",2020-12-26,"Yamhill",107100,2523,0.0235574229691877,35,0.000326797385620915
"9671",2020-12-27,"Baker",16124,430,0.026668320516001,5,0.000310096750186058
"9672",2020-12-27,"Benton",93053,1296,0.0139275466669532,11,0.000118212201648523
"9673",2020-12-27,"Clackamas",418187,9609,0.0229777587538589,113,0.000270214042999902
"9674",2020-12-27,"Clatsop",40224,524,0.0130270485282418,3,7.4582338902148e-05
"9675",2020-12-27,"Columbia",52354,808,0.0154333957290751,13,0.000248309584749971
"9676",2020-12-27,"Coos",64487,707,0.010963449997674,6,9.30420084668228e-05
"9677",2020-12-27,"Crook",24404,428,0.0175381085068022,7,0.000286838223242091
"9678",2020-12-27,"Curry",22925,272,0.0118647764449291,3,0.000130861504907306
"9679",2020-12-27,"Deschutes",197692,3835,0.0193988628776076,22,0.000111284219897619
"9680",2020-12-27,"Douglas",110980,1358,0.0122364389980177,37,0.000333393404216976
"9681",2020-12-27,"Gilliam",1912,34,0.0177824267782427,1,0.000523012552301255
"9682",2020-12-27,"Grant",7199,168,0.0233365745242395,1,0.000138908181691902
"9683",2020-12-27,"Harney",7393,130,0.017584201271473,1,0.000135263086703639
"9684",2020-12-27,"Hood River",23382,772,0.0330168505688136,11,0.000470447352664443
"9685",2020-12-27,"Jackson",220944,5616,0.0254182055181403,66,0.000298718227243102
"9686",2020-12-27,"Jefferson",24658,1380,0.0559656095384865,16,0.000648876632330278
"9687",2020-12-27,"Josephine",87487,1120,0.0128019019968681,20,0.000228605392801216
"9688",2020-12-27,"Klamath",68238,1832,0.0268472112312788,16,0.000234473460535186
"9689",2020-12-27,"Lake",7869,189,0.0240182996568814,4,0.000508323802262041
"9690",2020-12-27,"Lane",382067,6640,0.0173791507772197,85,0.000222474068684288
"9691",2020-12-27,"Lincoln",49962,855,0.0171130058844722,17,0.000340258596533365
"9692",2020-12-27,"Linn",129749,2542,0.0195916731535503,32,0.000246630031830688
"9693",2020-12-27,"Malheur",30571,2824,0.0923751267541134,50,0.00163553694677963
"9694",2020-12-27,"Marion",347818,13462,0.0387041498714845,207,0.00059513883697796
"9695",2020-12-27,"Morrow",11603,794,0.0684305782987158,8,0.000689476859432905
"9696",2020-12-27,"Multnomah",812855,24581,0.0302403257653579,387,0.00047609967337348
"9697",2020-12-27,"Polk",86085,1875,0.0217807980484405,25,0.000290410640645873
"9698",2020-12-27,"Sherman",1780,31,0.0174157303370787,0,0
"9699",2020-12-27,"Tillamook",27036,291,0.0107634265423879,0,0
"9700",2020-12-27,"Umatilla",77950,5407,0.0693649775497114,56,0.000718409236690186
"9701",2020-12-27,"Union",26835,970,0.0361468231786846,13,0.0004844419601267
"9702",2020-12-27,"Wallowa",7208,76,0.0105438401775805,3,0.000416204217536071
"9703",2020-12-27,"Wasco",26682,863,0.0323439022562027,22,0.000824525897608875
"9704",2020-12-27,"Washington",601592,15433,0.0256535991170095,140,0.000232715860583252
"9705",2020-12-27,"Wheeler",1332,16,0.012012012012012,0,0
"9706",2020-12-27,"Yamhill",107100,2566,0.0239589169000934,35,0.000326797385620915
"9707",2020-12-28,"Baker",16124,431,0.0267303398660382,5,0.000310096750186058
"9708",2020-12-28,"Benton",93053,1296,0.0139275466669532,11,0.000118212201648523
"9709",2020-12-28,"Clackamas",418187,9718,0.0232384076979916,113,0.000270214042999902
"9710",2020-12-28,"Clatsop",40224,524,0.0130270485282418,3,7.4582338902148e-05
"9711",2020-12-28,"Columbia",52354,808,0.0154333957290751,13,0.000248309584749971
"9712",2020-12-28,"Coos",64487,707,0.010963449997674,6,9.30420084668228e-05
"9713",2020-12-28,"Crook",24404,428,0.0175381085068022,7,0.000286838223242091
"9714",2020-12-28,"Curry",22925,272,0.0118647764449291,3,0.000130861504907306
"9715",2020-12-28,"Deschutes",197692,3835,0.0193988628776076,22,0.000111284219897619
"9716",2020-12-28,"Douglas",110980,1358,0.0122364389980177,37,0.000333393404216976
"9717",2020-12-28,"Gilliam",1912,34,0.0177824267782427,1,0.000523012552301255
"9718",2020-12-28,"Grant",7199,168,0.0233365745242395,1,0.000138908181691902
"9719",2020-12-28,"Harney",7393,130,0.017584201271473,1,0.000135263086703639
"9720",2020-12-28,"Hood River",23382,772,0.0330168505688136,11,0.000470447352664443
"9721",2020-12-28,"Jackson",220944,5616,0.0254182055181403,66,0.000298718227243102
"9722",2020-12-28,"Jefferson",24658,1380,0.0559656095384865,16,0.000648876632330278
"9723",2020-12-28,"Josephine",87487,1120,0.0128019019968681,20,0.000228605392801216
"9724",2020-12-28,"Klamath",68238,1832,0.0268472112312788,16,0.000234473460535186
"9725",2020-12-28,"Lake",7869,189,0.0240182996568814,4,0.000508323802262041
"9726",2020-12-28,"Lane",382067,6640,0.0173791507772197,85,0.000222474068684288
"9727",2020-12-28,"Lincoln",49962,855,0.0171130058844722,17,0.000340258596533365
"9728",2020-12-28,"Linn",129749,2542,0.0195916731535503,32,0.000246630031830688
"9729",2020-12-28,"Malheur",30571,2841,0.0929312093160184,50,0.00163553694677963
"9730",2020-12-28,"Marion",347818,13462,0.0387041498714845,207,0.00059513883697796
"9731",2020-12-28,"Morrow",11603,794,0.0684305782987158,8,0.000689476859432905
"9732",2020-12-28,"Multnomah",812855,24705,0.0303928744979117,389,0.000478560136801767
"9733",2020-12-28,"Polk",86085,1875,0.0217807980484405,25,0.000290410640645873
"9734",2020-12-28,"Sherman",1780,31,0.0174157303370787,0,0
"9735",2020-12-28,"Tillamook",27036,291,0.0107634265423879,0,0
"9736",2020-12-28,"Umatilla",77950,5417,0.069493264913406,56,0.000718409236690186
"9737",2020-12-28,"Union",26835,971,0.0361840879448481,13,0.0004844419601267
"9738",2020-12-28,"Wallowa",7208,76,0.0105438401775805,3,0.000416204217536071
"9739",2020-12-28,"Wasco",26682,863,0.0323439022562027,22,0.000824525897608875
"9740",2020-12-28,"Washington",601592,15728,0.0261439646803814,140,0.000232715860583252
"9741",2020-12-28,"Wheeler",1332,16,0.012012012012012,0,0
"9742",2020-12-28,"Yamhill",107100,2578,0.0240709617180205,35,0.000326797385620915
"9743",2020-12-29,"Baker",16124,456,0.0282808236169685,5,0.000310096750186058
"9744",2020-12-29,"Benton",93053,1311,0.0140887451237467,11,0.000118212201648523
"9745",2020-12-29,"Clackamas",418187,9821,0.0234847089938233,113,0.000270214042999902
"9746",2020-12-29,"Clatsop",40224,538,0.0133750994431185,3,7.4582338902148e-05
"9747",2020-12-29,"Columbia",52354,817,0.0156053023646713,14,0.000267410322038431
"9748",2020-12-29,"Coos",64487,734,0.0113821390357747,6,9.30420084668228e-05
"9749",2020-12-29,"Crook",24404,429,0.0175790853958367,7,0.000286838223242091
"9750",2020-12-29,"Curry",22925,273,0.0119083969465649,3,0.000130861504907306
"9751",2020-12-29,"Deschutes",197692,3881,0.0196315480646663,22,0.000111284219897619
"9752",2020-12-29,"Douglas",110980,1358,0.0122364389980177,38,0.000342404036763381
"9753",2020-12-29,"Gilliam",1912,35,0.0183054393305439,1,0.000523012552301255
"9754",2020-12-29,"Grant",7199,170,0.0236143908876233,1,0.000138908181691902
"9755",2020-12-29,"Harney",7393,131,0.0177194643581767,2,0.000270526173407277
"9756",2020-12-29,"Hood River",23382,783,0.0334872979214781,12,0.000513215293815756
"9757",2020-12-29,"Jackson",220944,5721,0.0258934390614816,69,0.000312296328481425
"9758",2020-12-29,"Jefferson",24658,1383,0.0560872739070484,17,0.000689431421850921
"9759",2020-12-29,"Josephine",87487,1139,0.0130190771200293,22,0.000251465932081338
"9760",2020-12-29,"Klamath",68238,1844,0.0270230663266802,16,0.000234473460535186
"9761",2020-12-29,"Lake",7869,194,0.024653704409709,4,0.000508323802262041
"9762",2020-12-29,"Lane",382067,6729,0.0176120942138421,91,0.000238178120591415
"9763",2020-12-29,"Lincoln",49962,868,0.0173732036347624,17,0.000340258596533365
"9764",2020-12-29,"Linn",129749,2575,0.0198460103738757,32,0.000246630031830688
"9765",2020-12-29,"Malheur",30571,2853,0.0933237381832456,50,0.00163553694677963
"9766",2020-12-29,"Marion",347818,13620,0.0391584104330426,207,0.00059513883697796
"9767",2020-12-29,"Morrow",11603,796,0.0686029475135741,8,0.000689476859432905
"9768",2020-12-29,"Multnomah",812855,24796,0.0305048255838987,389,0.000478560136801767
"9769",2020-12-29,"Polk",86085,1919,0.0222919207759772,28,0.000325259917523378
"9770",2020-12-29,"Sherman",1780,31,0.0174157303370787,0,0
"9771",2020-12-29,"Tillamook",27036,293,0.0108374019825418,0,0
"9772",2020-12-29,"Umatilla",77950,5441,0.0698011545862733,56,0.000718409236690186
"9773",2020-12-29,"Union",26835,975,0.0363331470095025,13,0.0004844419601267
"9774",2020-12-29,"Wallowa",7208,76,0.0105438401775805,3,0.000416204217536071
"9775",2020-12-29,"Wasco",26682,872,0.0326812083052245,22,0.000824525897608875
"9776",2020-12-29,"Washington",601592,15785,0.0262387132807617,140,0.000232715860583252
"9777",2020-12-29,"Wheeler",1332,17,0.0127627627627628,0,0
"9778",2020-12-29,"Yamhill",107100,2594,0.0242203548085901,35,0.000326797385620915
"9779",2020-12-30,"Baker",16124,460,0.0285289010171173,5,0.000310096750186058
"9780",2020-12-30,"Benton",93053,1323,0.0142177038891814,11,0.000118212201648523
"9781",2020-12-30,"Clackamas",418187,9917,0.0237142713666374,114,0.000272605317716715
"9782",2020-12-30,"Clatsop",40224,549,0.0136485680190931,3,7.4582338902148e-05
"9783",2020-12-30,"Columbia",52354,828,0.0158154104748443,14,0.000267410322038431
"9784",2020-12-30,"Coos",64487,748,0.0115992370555306,9,0.000139563012700234
"9785",2020-12-30,"Crook",24404,443,0.0181527618423209,7,0.000286838223242091
"9786",2020-12-30,"Curry",22925,277,0.012082878953108,3,0.000130861504907306
"9787",2020-12-30,"Deschutes",197692,3927,0.0198642332517249,22,0.000111284219897619
"9788",2020-12-30,"Douglas",110980,1366,0.0123085240583889,38,0.000342404036763381
"9789",2020-12-30,"Gilliam",1912,37,0.0193514644351464,1,0.000523012552301255
"9790",2020-12-30,"Grant",7199,170,0.0236143908876233,1,0.000138908181691902
"9791",2020-12-30,"Harney",7393,131,0.0177194643581767,2,0.000270526173407277
"9792",2020-12-30,"Hood River",23382,801,0.0342571208622017,14,0.000598751176118382
"9793",2020-12-30,"Jackson",220944,5780,0.026160475052502,71,0.00032134839597364
"9794",2020-12-30,"Jefferson",24658,1392,0.0564522670127342,17,0.000689431421850921
"9795",2020-12-30,"Josephine",87487,1165,0.0133162641306708,22,0.000251465932081338
"9796",2020-12-30,"Klamath",68238,1874,0.0274627040651836,16,0.000234473460535186
"9797",2020-12-30,"Lake",7869,195,0.0247807853602745,4,0.000508323802262041
"9798",2020-12-30,"Lane",382067,6809,0.0178214815726038,92,0.000240795462575936
"9799",2020-12-30,"Lincoln",49962,870,0.017413234057884,17,0.000340258596533365
"9800",2020-12-30,"Linn",129749,2597,0.0200155685207593,32,0.000246630031830688
"9801",2020-12-30,"Malheur",30571,2884,0.0943377710902489,50,0.00163553694677963
"9802",2020-12-30,"Marion",347818,13741,0.0395062935213244,208,0.000598013903823264
"9803",2020-12-30,"Morrow",11603,805,0.0693786089804361,8,0.000689476859432905
"9804",2020-12-30,"Multnomah",812855,24978,0.0307287277558728,394,0.000484711295372483
"9805",2020-12-30,"Polk",86085,1939,0.0225242492884939,30,0.000348492768775048
"9806",2020-12-30,"Sherman",1780,31,0.0174157303370787,0,0
"9807",2020-12-30,"Tillamook",27036,303,0.0112072791833111,0,0
"9808",2020-12-30,"Umatilla",77950,5497,0.0705195638229634,56,0.000718409236690186
"9809",2020-12-30,"Union",26835,977,0.0364076765418297,14,0.000521706726290292
"9810",2020-12-30,"Wallowa",7208,76,0.0105438401775805,3,0.000416204217536071
"9811",2020-12-30,"Wasco",26682,894,0.0335057342028334,22,0.000824525897608875
"9812",2020-12-30,"Washington",601592,15888,0.0264099256639051,142,0.000236040372877299
"9813",2020-12-30,"Wheeler",1332,17,0.0127627627627628,1,0.000750750750750751
"9814",2020-12-30,"Yamhill",107100,2612,0.0243884220354809,35,0.000326797385620915
"9815",2020-12-31,"Baker",16124,472,0.0292731332175639,5,0.000310096750186058
"9816",2020-12-31,"Benton",93053,1347,0.0144756214200509,11,0.000118212201648523
"9817",2020-12-31,"Clackamas",418187,10058,0.0240514411017081,114,0.000272605317716715
"9818",2020-12-31,"Clatsop",40224,553,0.0137480111376293,3,7.4582338902148e-05
"9819",2020-12-31,"Columbia",52354,837,0.0159873171104405,14,0.000267410322038431
"9820",2020-12-31,"Coos",64487,756,0.0117232930668197,9,0.000139563012700234
"9821",2020-12-31,"Crook",24404,448,0.0183576462874939,7,0.000286838223242091
"9822",2020-12-31,"Curry",22925,278,0.0121264994547437,3,0.000130861504907306
"9823",2020-12-31,"Deschutes",197692,3976,0.0201120935596787,22,0.000111284219897619
"9824",2020-12-31,"Douglas",110980,1387,0.0124977473418634,39,0.000351414669309786
"9825",2020-12-31,"Gilliam",1912,37,0.0193514644351464,1,0.000523012552301255
"9826",2020-12-31,"Grant",7199,170,0.0236143908876233,1,0.000138908181691902
"9827",2020-12-31,"Harney",7393,134,0.0181252536182876,2,0.000270526173407277
"9828",2020-12-31,"Hood River",23382,816,0.0348986399794714,14,0.000598751176118382
"9829",2020-12-31,"Jackson",220944,5884,0.0266311825620972,72,0.000325874429719748
"9830",2020-12-31,"Jefferson",24658,1425,0.0577905750669154,17,0.000689431421850921
"9831",2020-12-31,"Josephine",87487,1193,0.0136363116805925,22,0.000251465932081338
"9832",2020-12-31,"Klamath",68238,1910,0.0279902693513878,18,0.000263782643102084
"9833",2020-12-31,"Lake",7869,197,0.0250349472614055,4,0.000508323802262041
"9834",2020-12-31,"Lane",382067,6929,0.0181355626107463,92,0.000240795462575936
"9835",2020-12-31,"Lincoln",49962,880,0.0176133861734919,17,0.000340258596533365
"9836",2020-12-31,"Linn",129749,2650,0.0204240495109789,32,0.000246630031830688
"9837",2020-12-31,"Malheur",30571,2914,0.0953190932583167,50,0.00163553694677963
"9838",2020-12-31,"Marion",347818,13928,0.0400439310213963,210,0.000603764037513872
"9839",2020-12-31,"Morrow",11603,815,0.0702404550547272,8,0.000689476859432905
"9840",2020-12-31,"Multnomah",812855,25290,0.0311125600506855,394,0.000484711295372483
"9841",2020-12-31,"Polk",86085,1977,0.0229656734622757,30,0.000348492768775048
"9842",2020-12-31,"Sherman",1780,31,0.0174157303370787,0,0
"9843",2020-12-31,"Tillamook",27036,308,0.0113922177836958,0,0
"9844",2020-12-31,"Umatilla",77950,5640,0.0723540731237973,57,0.000731237973059654
"9845",2020-12-31,"Union",26835,980,0.0365194708403205,14,0.000521706726290292
"9846",2020-12-31,"Wallowa",7208,76,0.0105438401775805,3,0.000416204217536071
"9847",2020-12-31,"Wasco",26682,905,0.0339179971516378,22,0.000824525897608875
"9848",2020-12-31,"Washington",601592,16070,0.0267124562826633,142,0.000236040372877299
"9849",2020-12-31,"Wheeler",1332,17,0.0127627627627628,1,0.000750750750750751
"9850",2020-12-31,"Yamhill",107100,2641,0.0246591970121382,35,0.000326797385620915
"9851",2021-01-01,"Baker",16124,483,0.0299553460679732,5,0.000310096750186058
"9852",2021-01-01,"Benton",93053,1369,0.014712045823348,11,0.000118212201648523
"9853",2021-01-01,"Clackamas",418187,10143,0.0242546994526372,114,0.000272605317716715
"9854",2021-01-01,"Clatsop",40224,580,0.0144192521877486,3,7.4582338902148e-05
"9855",2021-01-01,"Columbia",52354,843,0.0161019215341712,15,0.00028651105932689
"9856",2021-01-01,"Coos",64487,769,0.0119248840851645,10,0.000155070014111371
"9857",2021-01-01,"Crook",24404,457,0.0187264382888051,7,0.000286838223242091
"9858",2021-01-01,"Curry",22925,286,0.0124754634678299,3,0.000130861504907306
"9859",2021-01-01,"Deschutes",197692,4082,0.0206482811646399,22,0.000111284219897619
"9860",2021-01-01,"Douglas",110980,1426,0.0128491620111732,39,0.000351414669309786
"9861",2021-01-01,"Gilliam",1912,37,0.0193514644351464,1,0.000523012552301255
"9862",2021-01-01,"Grant",7199,170,0.0236143908876233,1,0.000138908181691902
"9863",2021-01-01,"Harney",7393,137,0.0185310428783985,2,0.000270526173407277
"9864",2021-01-01,"Hood River",23382,827,0.0353690873321358,16,0.000684287058421008
"9865",2021-01-01,"Jackson",220944,5933,0.0268529582156565,72,0.000325874429719748
"9866",2021-01-01,"Jefferson",24658,1439,0.0583583421202044,18,0.000729986211371563
"9867",2021-01-01,"Josephine",87487,1233,0.014093522466195,22,0.000251465932081338
"9868",2021-01-01,"Klamath",68238,1911,0.0280049239426712,18,0.000263782643102084
"9869",2021-01-01,"Lake",7869,200,0.025416190113102,4,0.000508323802262041
"9870",2021-01-01,"Lane",382067,7015,0.0183606540214151,93,0.000243412804560457
"9871",2021-01-01,"Lincoln",49962,891,0.0178335535006605,17,0.000340258596533365
"9872",2021-01-01,"Linn",129749,2686,0.0207015082967884,32,0.000246630031830688
"9873",2021-01-01,"Malheur",30571,2914,0.0953190932583167,50,0.00163553694677963
"9874",2021-01-01,"Marion",347818,14128,0.0406189443904571,213,0.000612389238049785
"9875",2021-01-01,"Morrow",11603,825,0.0711023011290184,8,0.000689476859432905
"9876",2021-01-01,"Multnomah",812855,25590,0.0314816295649286,400,0.000492092685657344
"9877",2021-01-01,"Polk",86085,1998,0.0232096184004182,30,0.000348492768775048
"9878",2021-01-01,"Sherman",1780,31,0.0174157303370787,0,0
"9879",2021-01-01,"Tillamook",27036,313,0.0115771563840805,0,0
"9880",2021-01-01,"Umatilla",77950,5697,0.073085311096857,57,0.000731237973059654
"9881",2021-01-01,"Union",26835,982,0.0365940003726477,14,0.000521706726290292
"9882",2021-01-01,"Wallowa",7208,77,0.0106825749167592,3,0.000416204217536071
"9883",2021-01-01,"Wasco",26682,917,0.0343677385503336,22,0.000824525897608875
"9884",2021-01-01,"Washington",601592,16290,0.0270781526350084,143,0.000237702629024322
"9885",2021-01-01,"Wheeler",1332,17,0.0127627627627628,1,0.000750750750750751
"9886",2021-01-01,"Yamhill",107100,2681,0.0250326797385621,35,0.000326797385620915
"9887",2021-01-02,"Baker",16124,485,0.0300793847680476,5,0.000310096750186058
"9888",2021-01-02,"Benton",93053,1387,0.0149054839715001,11,0.000118212201648523
"9889",2021-01-02,"Clackamas",418187,10143,0.0242546994526372,114,0.000272605317716715
"9890",2021-01-02,"Clatsop",40224,580,0.0144192521877486,3,7.4582338902148e-05
"9891",2021-01-02,"Columbia",52354,868,0.0165794399663827,15,0.00028651105932689
"9892",2021-01-02,"Coos",64487,769,0.0119248840851645,10,0.000155070014111371
"9893",2021-01-02,"Crook",24404,467,0.019136207179151,7,0.000286838223242091
"9894",2021-01-02,"Curry",22925,287,0.0125190839694656,3,0.000130861504907306
"9895",2021-01-02,"Deschutes",197692,4148,0.0209821338243328,22,0.000111284219897619
"9896",2021-01-02,"Douglas",110980,1436,0.0129392683366372,40,0.00036042530185619
"9897",2021-01-02,"Gilliam",1912,39,0.020397489539749,1,0.000523012552301255
"9898",2021-01-02,"Grant",7199,170,0.0236143908876233,1,0.000138908181691902
"9899",2021-01-02,"Harney",7393,139,0.0188015690518058,2,0.000270526173407277
"9900",2021-01-02,"Hood River",23382,838,0.0358395346848003,17,0.000727054999572321
"9901",2021-01-02,"Jackson",220944,5955,0.0269525309580708,72,0.000325874429719748
"9902",2021-01-02,"Jefferson",24658,1467,0.0594938762267824,18,0.000729986211371563
"9903",2021-01-02,"Josephine",87487,1270,0.0145164424428772,22,0.000251465932081338
"9904",2021-01-02,"Klamath",68238,1990,0.0291626366540637,18,0.000263782643102084
"9905",2021-01-02,"Lake",7869,200,0.025416190113102,4,0.000508323802262041
"9906",2021-01-02,"Lane",382067,7114,0.0186197708778827,93,0.000243412804560457
"9907",2021-01-02,"Lincoln",49962,907,0.0181537968856331,17,0.000340258596533365
"9908",2021-01-02,"Linn",129749,2721,0.0209712598941032,32,0.000246630031830688
"9909",2021-01-02,"Malheur",30571,2924,0.0956462006476726,50,0.00163553694677963
"9910",2021-01-02,"Marion",347818,14261,0.0410013282808825,213,0.000612389238049785
"9911",2021-01-02,"Morrow",11603,829,0.0714470395587348,8,0.000689476859432905
"9912",2021-01-02,"Multnomah",812855,25754,0.0316833875660481,400,0.000492092685657344
"9913",2021-01-02,"Polk",86085,2035,0.0236394261485741,30,0.000348492768775048
"9914",2021-01-02,"Sherman",1780,31,0.0174157303370787,0,0
"9915",2021-01-02,"Tillamook",27036,318,0.0117620949844652,0,0
"9916",2021-01-02,"Umatilla",77950,5750,0.0737652341244387,57,0.000731237973059654
"9917",2021-01-02,"Union",26835,982,0.0365940003726477,14,0.000521706726290292
"9918",2021-01-02,"Wallowa",7208,78,0.0108213096559378,3,0.000416204217536071
"9919",2021-01-02,"Wasco",26682,927,0.0347425230492467,22,0.000824525897608875
"9920",2021-01-02,"Washington",601592,16381,0.0272294179443876,143,0.000237702629024322
"9921",2021-01-02,"Wheeler",1332,17,0.0127627627627628,1,0.000750750750750751
"9922",2021-01-02,"Yamhill",107100,2681,0.0250326797385621,35,0.000326797385620915
"9923",2021-01-03,"Baker",16124,488,0.0302654428181593,5,0.000310096750186058
"9924",2021-01-03,"Benton",93053,1394,0.0149807099180037,11,0.000118212201648523
"9925",2021-01-03,"Clackamas",418187,10340,0.0247257805718494,114,0.000272605317716715
"9926",2021-01-03,"Clatsop",40224,586,0.0145684168655529,3,7.4582338902148e-05
"9927",2021-01-03,"Columbia",52354,882,0.0168468502884211,15,0.00028651105932689
"9928",2021-01-03,"Coos",64487,789,0.0122350241133872,11,0.000170577015522508
"9929",2021-01-03,"Crook",24404,471,0.0193001147352893,7,0.000286838223242091
"9930",2021-01-03,"Curry",22925,293,0.0127808069792803,3,0.000130861504907306
"9931",2021-01-03,"Deschutes",197692,4168,0.021083301296967,22,0.000111284219897619
"9932",2021-01-03,"Douglas",110980,1439,0.0129663002342764,40,0.00036042530185619
"9933",2021-01-03,"Gilliam",1912,39,0.020397489539749,1,0.000523012552301255
